Name,Type,Host,RA dds,Dec dds,DiscDate
LSQ13dj,Ia,,159.89183333333335,-16.445027777777778,2013/01/05
LSQ13dkg,Ib/c,,168.97166666666666,-16.140666666666664,2013/12/09
LSQ13dkp,Ia,,47.54154166666667,-36.62913888888889,2013/12/06
LSQ13dlp,Ia,,72.04833333333333,-24.888194444444444,2013/12/10
LSQ13dms,II P,,54.130875,-25.558333333333334,2013/12/12
LSQ13dn,Ia,,197.18879166666665,-16.967666666666666,2013/01/03
LSQ13dnd,Ia,2MASX J02562504-2121280,44.10558333333334,-21.357208333333332,2013/12/13
LSQ13dnw,Ia,,163.69891666666666,-10.022444444444446,2013/12/14
LSQ13doj,Ia,,38.647166666666664,-29.115638888888892,2013/12/17
LSQ13doq,II,,173.64612499999998,-24.087333333333333,2013/12/17
LSQ13dos,II Pec,,39.18679166666667,-19.452805555555553,2013/12/17
LSQ13dot,II Pec,,74.32229166666667,-15.492055555555554,2013/12/18
LSQ13dox,Ia,,172.11016666666666,-7.654555555555556,2013/12/18
LSQ13doz,Ia,,55.58616666666667,6.536666666666666,2013/12/18
LSQ13dpa,II,LCSB S1492O,165.30379166666668,-5.847930555555555,2013/12/19
LSQ13dpm,Ia,,157.2847708333333,-17.113910925925925,2013/12/19
LSQ13dqh,Ia,,65.52454166666666,-2.8900555555555556,2013/12/22
LSQ13dqu,Ia,,73.13295833333333,-26.94097222222222,2013/12/25
LSQ13ds,Ia,,152.52491666666666,-16.11566666666667,2013/01/05
LSQ13dsh,Ia,,141.23804166666667,-6.1850555555555555,2013/12/30
LSQ13dsm,Ia,,53.30345833333333,-26.206669444444444,2013/12/31
LSQ13dsn,Ia,,53.267916666666665,-29.469277777777776,2013/12/31
LSQ13fn,IIn,,177.82204166666668,-29.611416666666667,2013/01/10
LSQ13g,Ia,,194.92874999999998,-19.704944444444443,2013/01/03
LSQ13i,IIn,,178.34079166666666,-16.157166666666665,2012/12/24
LSQ13l,Ia,,155.69454166666668,-7.48625,2013/01/03
LSQ13lo,II,,216.66162500000002,3.5031944444444445,2013/03/18
LSQ13pf,Ia,,207.05977083333335,-11.644066666666667,2013/03/21
LSQ13rd,II,,239.1605416666667,0.35266666666666663,2013/03/26
LSQ13ry,Ia,,158.2,4.197680555555556,2013/03/30
LSQ13sd,IIn?,,155.39816666666667,20.938805555555557,2013/03/30
LSQ13th,Ib/c,,142.20404166666665,-3.512888888888889,2013/04/02
LSQ13vy,Ia,,241.732625,3.0042342592592592,2013/04/06
LSQ13xf,IIb,,154.01350000000002,5.120194444444444,2013/04/07
LSQ13yd,Ia,,179.3635,-1.0186111111111111,2013/04/08
LSQ13zm,IIn,,156.72729166666664,19.882,2013/04/13
LSQ14aau,II,,223.16029166666667,-7.911722222222223,2014/03/03
LSQ14abd,Ia,,134.129375,19.272416666666665,2014/02/27
LSQ14act,Ia,,239.93604166666665,-10.444666666666667,2014/03/05
LSQ14ae,Ia,,176.21991666666668,-24.394666666666666,2014/01/02
LSQ14aga,Ia,,216.33554166666664,-16.640083333333333,2014/03/08
LSQ14age,Ia,,201.03583333333336,-13.440527777777778,2014/03/08
LSQ14agx,Ia,,178.75141666666667,-5.245916666666667,2014/03/05
LSQ14ahb,II,,157.11889583333334,18.002077777777778,2014/03/07
LSQ14ahc,Ia,,205.95066666666668,-32.91019444444444,2014/03/06
LSQ14ahf,II,,163.31870833333335,-20.011333333333333,2014/03/06
LSQ14ahm,Ia,,175.34354166666668,-12.399305555555555,2014/03/06
LSQ14ahn,II,,186.15212499999998,-13.901666666666667,2014/03/08
LSQ14akx,IIb,,218.52391666666668,-7.6601388888888895,2014/03/13
LSQ14am,Ia,,194.61875,-29.309416666666667,2014/01/02
LSQ14an,SLSN-I,,193.44929166666665,-29.52422222222222,2014/01/02
LSQ14aoh,Ia,,196.21629166666665,-11.706888888888889,2014/03/25
LSQ14aqn,Ia,,234.40195833333334,-2.8269166666666665,2014/03/29
LSQ14asn,II,,194.10483333333335,-30.397194444444445,2014/03/18
LSQ14asu,Ia,,167.89974999999998,-21.466583333333332,2014/04/03
LSQ14auy,Ia,,217.04704166666667,-4.054833333333333,2014/04/04
LSQ14av,Ia,,43.77799999999999,-30.098277777777778,2014/01/02
LSQ14ayl,Ic,,194.39666666666665,-14.608805555555556,2014/04/09
LSQ14aym,Ia,,194.69041666666666,-14.612333333333334,2014/03/24
LSQ14ayn,Ia,,196.02166666666668,-13.489444444444443,2014/03/24
LSQ14azm,Ia,,216.71670833333332,-23.112222222222222,2014/03/26
LSQ14azn,Ia,,179.08316666666667,-19.290916666666668,2014/03/26
LSQ14azr,Ia,,203.56675,-1.6229166666666668,2014/03/29
LSQ14ba,Ia,,165.34591666666668,-15.619527777777778,2014/01/03
LSQ14baz,Ia,MCG -02-36-15,189.82833333333335,-16.208027777777776,2014/03/28
LSQ14bbv,Ia,,149.88799999999998,-56.99106111111111,2014/04/19
LSQ14bcj,Ia,,211.49314583333336,-12.069577777777777,2014/04/03
LSQ14bcr,Ia,,244.9095,-3.1306944444444444,2014/04/02
LSQ14bdg,Ia,,298.2479583333333,-58.811749999999996,2014/04/21
LSQ14bdq,SLSN-I,,150.42333333333335,-12.37038888888889,2014/04/21
LSQ14bdw,Ia,,231.19966666666667,-13.267333333333335,2014/04/21
LSQ14bef,Ic BL,,216.92404166666665,-8.612638888888888,2014/04/22
LSQ14bip,Ia,,179.04495833333334,4.9976666666666665,2014/04/29
LSQ14bjh,II,,227.75595833333335,3.0584444444444445,2014/05/01
LSQ14bjj,Ia,,215.2045,-5.250583333333333,2014/05/01
LSQ14bka,Ia,,302.95216666666664,-48.23630555555555,2014/05/04
LSQ14bl,II,,66.72554166666667,-6.784305555555555,2014/01/03
LSQ14bx,Ia,,68.42091666666666,-17.82922222222222,2014/01/04
LSQ14by,Ia,,76.46104166666666,-20.05738888888889,2014/01/04
LSQ14cnl,Ib,,237.59941666666668,0.5716111111111111,2014/06/18
LSQ14cnm,Ia,,241.35208333333333,1.2163055555555555,2014/06/18
LSQ14dc,Ia,,71.82541666666665,-17.583166666666667,2014/01/06
LSQ14dlu,Ia,,310.1897916666667,-20.363944444444446,2014/07/18
LSQ14doz,II Pec,,337.47808333333336,-54.16833333333333,2014/07/24
LSQ14drn,Ia,,309.7692916666666,-61.174166666666665,2014/07/24
LSQ14drr,II P,IC 5027,310.2844166666667,-55.47113888888889,2014/07/24
LSQ14drx,IIn,,326.79241666666667,-49.614916666666666,2014/07/26
LSQ14ds,Ic,,57.059916666666666,-27.012888888888888,2014/01/08
LSQ14dsx,Ia,,346.0409583333333,-52.19555555555555,2014/08/01
LSQ14dtp,Ia,,28.382833333333334,-20.53702777777778,2014/08/02
LSQ14dtr,Ia,,49.96679166666666,-19.478694444444443,2014/08/02
LSQ14dtt,Ia Pec,,323.2926666666667,-18.34058333333333,2014/07/10
LSQ14duc,Ia,,326.1705833333333,-1.4455833333333334,2014/08/02
LSQ14dud,Ia,,336.27891666666665,0.5303888888888889,2014/07/13
LSQ14dus,Ia,,330.9361666666667,-52.722166666666666,2014/08/01
LSQ14dvx,II,,309.68179166666664,-41.14827777777778,2014/07/24
LSQ14dvy,Ia,,325.2489166666667,-45.38388888888889,2014/07/26
LSQ14dxa,Ia,,332.1662083333333,-56.15691666666667,2014/07/24
LSQ14dxb,Ia,,310.08366666666666,-50.922555555555554,2014/08/07
LSQ14dxl,II P,,23.562916666666666,-17.099944444444443,2014/07/25
LSQ14dxo,Ia,,350.98741666666666,-17.81277777777778,2014/08/08
LSQ14ebu,II,,60.57579166666666,-17.30363888888889,2014/08/14
LSQ14ecb,Ia,,328.42216666666667,-13.290944444444444,2014/07/25
LSQ14edl,Ia,,42.148624999999996,-48.660916666666665,2014/08/14
LSQ14edn,Ia,,329.54274999999996,-44.92822222222222,2014/08/01
LSQ14eds,Ia,,9.578249999999999,-17.971277777777775,2014/07/25
LSQ14eef,Ia,,320.88941666666665,-8.760166666666667,2014/07/27
LSQ14eeh,II P,,316.37474999999995,-5.4175555555555555,2014/07/25
LSQ14eek,Ia,,324.20983333333334,-2.468662222222222,2014/07/27
LSQ14een,Ia,,338.0782916666667,-2.714027777777778,2014/07/29
LSQ14eer,II,,342.06104166666665,7.168472222222222,2014/08/02
LSQ14eet,Ia,,342.54879166666666,14.958916666666665,2014/08/02
LSQ14eeu,Ia,,345.53491666666673,11.009666666666666,2014/08/02
LSQ14eew,Ia,,350.17541666666665,15.910305555555556,2014/07/25
LSQ14eey,Ia,,354.54866666666663,23.080555555555556,2014/08/02
LSQ14efd,Ic,,53.911500000000004,-58.87730555555556,2014/08/03
LSQ14efh,Ia,,309.094375,-55.43183333333333,2014/07/24
LSQ14efn,Ia,,306.647625,-48.20841666666667,2014/07/24
LSQ14efs,II,,315.0784166666666,-35.398916666666665,2014/07/20
LSQ14eol,II,,329.63179166666663,-55.10205555555556,2014/08/21
LSQ14fep,Ia,,45.604124999999996,-58.13236111111111,2014/09/07
LSQ14few,Ia,,34.99845833333333,-55.54727777777778,2014/09/07
LSQ14fhd,Ia,,358.3814166666666,-37.99052777777778,2014/09/12
LSQ14fhz,Ia,,5.062916666666666,2.379777777777778,2014/09/15
LSQ14fig,Ic,,315.2451666666667,-16.11466666666667,2014/09/08
LSQ14fik,Ia,,320.5618333333333,-1.4755833333333335,2014/09/19
LSQ14fin,Ia,,350.90891666666664,-19.584416666666666,2014/09/19
LSQ14fj,II,,78.44991666666667,-24.948555555555554,2014/01/10
LSQ14fmc,Ia,,322.20116666666667,9.625333333333334,2014/09/14
LSQ14fmg,Ia,,334.1920833333333,15.353916666666667,2014/09/15
LSQ14fml,Ia,,334.29045833333333,10.788083333333333,2014/09/21
LSQ14fms,Ia,,3.7492916666666667,-51.211000000000006,2014/09/26
LSQ14fnc,II,,318.4422916666667,-27.199916666666667,2014/09/15
LSQ14fne,Ia,,324.52979166666665,-28.810055555555557,2014/09/12
LSQ14fnl,Ia,,35.49191666666667,-16.68986111111111,2014/09/19
LSQ14fnt,Ia,,321.72404166666666,-11.755916666666666,2014/09/04
LSQ14fnx,Ia,,328.48979166666663,-6.751916666666666,2014/09/15
LSQ14foj,Ia,,6.644416666666667,-32.80916666666666,2014/09/24
LSQ14fom,Ia,,329.9571666666667,-30.27097222222222,2014/09/24
LSQ14foy,Ia,,12.955291666666666,-59.916805555555555,2014/09/29
LSQ14ftp,Ic,,4.773625,-22.308444444444444,2014/10/02
LSQ14fvy,Ia,,82.27529166666666,-35.19394444444444,2014/10/11
LSQ14fxj,SLSN-I,,39.80254166666667,3.324888888888889,2014/10/12
LSQ14fyb,Ic,PGC 798170,353.819375,-23.693366666666666,2014/10/23
LSQ14fyc,Ia,,356.9173333333333,-13.981916666666667,2014/10/17
LSQ14gac,Ib,,56.41591666666667,-32.117916666666666,2014/10/23
LSQ14gae,II,IC 5289,347.8159166666667,-32.454750000000004,2014/10/28
LSQ14gch,Ia,,60.055416666666666,-54.270583333333335,2014/11/09
LSQ14gci,Ia,PGC 416703,62.85066666666666,-54.704638888888894,2014/11/09
LSQ14gcj,Ia,PGC 177821,71.285875,-54.305861111111106,2014/11/09
LSQ14gcs,Ia,,23.541666666666668,-19.837249999999997,2014/11/11
LSQ14gde,Ia,,15.177041666666668,-14.992583333333332,2014/11/13
LSQ14gfb,Ia,,77.524,-36.312083333333334,2014/11/15
LSQ14gfc,Ia,,53.28308333333333,-33.11552777777778,2014/11/15
LSQ14gfn,Ia,,52.134,-4.203944444444445,2014/11/24
LSQ14ggv,Ib-IIb,,67.73891666666667,-10.050111111111113,2014/12/02
LSQ14gie,Ia,,62.091875,-9.902944444444445,2014/12/02
LSQ14gjn,II,,54.18029166666667,-9.766916666666667,2014/12/10
LSQ14gn,Ia,,206.24429166666664,-34.28227777777778,2014/01/16
LSQ14gok,Ia,,163.17279166666665,4.156333333333333,2014/12/24
LSQ14gov,Ia,,61.505541666666666,-16.028166666666667,2014/12/21
LSQ14gow,Ia,,88.95291666666668,-15.950083333333332,2014/12/17
LSQ14gqk,Ib/c,MCG -01-12-27,68.19449999999999,-7.30725,2014/12/18
LSQ14gs,Ic,,186.9224375,-22.955180555555557,2014/01/16
LSQ14gv,II,2MASX J10541092-1501228,163.54874999999998,-15.024986111111112,2014/01/17
LSQ14hj,IIb,,201.28354166666665,-32.62577777777778,2014/01/20
LSQ14hm,Ia,,193.65066666666667,-29.27572222222222,2014/01/20
LSQ14hq,Ia,,182.40504166666668,-20.228027777777775,2014/01/20
LSQ14hw,Ia,,141.33504166666665,-7.466916666666667,2014/01/21
LSQ14ie,Ia,,193.88929166666665,-32.94455555555555,2014/01/22
LSQ14io,Ia,,181.70441666666667,-7.494083333333333,2014/01/23
LSQ14ip,Ia,,146.08416666666665,4.597916666666666,2014/01/23
LSQ14jn,Ia,,195.57504166666666,-16.36663888888889,2014/01/25
LSQ14jp,Ia,,194.33958333333334,-15.792638888888888,2014/01/25
LSQ14ko,Ia,,185.89374999999998,-22.3535,2014/01/28
LSQ14kp,Ia,,182.54710416666666,-22.17823611111111,2014/01/28
LSQ14kz,Ia,,147.64679166666667,-13.29663888888889,2014/01/28
LSQ14lh,II,,174.24720833333333,-13.732333333333333,2014/01/29
LSQ14mc,Ia,,135.55604166666666,17.060305555555555,2014/01/29
LSQ14mo,SLSN-I,,155.67304166666668,-16.92066666666667,2014/01/30
LSQ14nr,Ia,,177.1831875,-17.928625000000004,2014/02/01
LSQ14pt,IIn,,191.58904166666667,-20.413666666666664,2014/02/01
LSQ14q,Ia,,133.48997916666667,17.327180555555557,2014/01/02
LSQ14qz,Ia,,180.69095833333333,-25.967444444444443,2014/02/03
LSQ14tc,Ia,,201.87416666666667,-30.558694444444445,2014/02/14
LSQ14tf,II,,184.9154166666667,-34.23741666666667,2014/02/14
LSQ14ug,II,,194.26416666666665,-12.272833333333335,2014/02/15
LSQ14vu,Ia,,156.95404166666665,-19.27363888888889,2014/02/09
LSQ14vw,Ia,,199.40416666666667,-12.251277777777778,2014/02/15
LSQ14wp,Ia,,153.5238958333333,6.675206666666667,2014/02/17
LSQ14xi,Ia,,187.67154166666666,-13.77275,2014/02/17
LSQ14xm,Ia,,136.3745,9.936666666666667,2014/02/21
LSQ14xp,Ia,,157.76491666666666,19.03377777777778,2014/02/23
LSQ14yf,Ia,,210.65275,-18.10375,2014/02/23
LSQ14zz,Ia,2MASX J12570030-1554464,194.25079166666666,-15.908787037037037,2014/02/26
LSQ15aae,Ia,2MASX J16301506+0555514,247.5654027777778,5.932990277777778,2015/03/30
LSQ15abl,SLSN-II,,145.12291666666667,-4.1923055555555555,2015/03/19
LSQ15abm,Ia,,174.39629166666666,-7.18475,2015/04/01
LSQ15acf,Ia,,155.5945,-12.7153,2015/03/31
LSQ15ach,Ia,,231.59112499999998,-15.191416666666667,2015/03/16
LSQ15adm,Ia,,303.59094444444446,-58.13897222222222,2015/04/05
LSQ15aja,Ia,,255.787125,12.461555555555554,2015/04/24
LSQ15alq,Ia,ESO 508-G16,197.32736111111112,-25.872255555555554,2015/04/29
LSQ15baf,Ia,,357.431375,18.75488888888889,2015/08/26
LSQ15bbb,Ia,,111.31875000000001,-69.06697222222222,2015/09/18
LSQ15bbj,Ia,,109.06020833333334,-69.60005555555556,2015/09/18
LSQ15bci,Ia,MCG -05-04-23,18.763624999999998,-31.785972222222224,2015/09/30
LSQ15bco,II,,348.7992916666667,-33.254194444444444,2015/09/30
LSQ15bd,II,,129.09466666666668,23.035,2015/01/12
LSQ15bf,Ia,,135.52906249999998,20.51238888888889,2015/01/12
LSQ15bi,Ia,,186.1065416666667,-22.424666666666667,2015/01/09
LSQ15bo,Ia,,202.63833333333332,-29.565583333333333,2015/01/11
LSQ15bon,Ia,,12.036125,-29.139694444444444,2015/11/13
LSQ15bor,II,PGC 871600,40.817,-18.181250000000002,2015/11/09
LSQ15bpd,Ia,,75.69454166666667,-18.536416666666668,2015/11/16
LSQ15bv,Ia,,164.94704166666665,-16.81961111111111,2015/01/12
LSQ15bxe,Ia,2MASX J12275331-1706150,186.96894444444442,-17.10646527777778,2015/12/28
LSQ15ci,Ia,,157.04841666666667,-3.3064999999999998,2015/01/12
LSQ15cj,Ic,,172.83708333333334,-4.045055555555556,2014/12/24
LSQ15ck,II,,155.27254166666668,-10.418583333333332,2015/01/12
LSQ15cl,Ia,,161.43091666666666,-10.315750000000001,2015/01/03
LSQ15cs,Ia,,194.47179166666666,-26.25386111111111,2015/01/09
LSQ15dh,II,,176.26741666666666,-13.057277777777779,2014/12/25
LSQ15ex,Ia,,180.35708333333335,-6.714,2015/01/16
LSQ15ey,II,,213.0211875,-7.393541666666668,2015/01/20
LSQ15fg,Ia,,206.2144583333333,-6.927388888888889,2015/01/20
LSQ15gp,Ia,,159.75841666666668,-8.507305555555556,2015/01/14
LSQ15gv,Ia,,173.17679166666665,-4.910972222222223,2015/01/22
LSQ15he,Ia,,135.74129166666665,7.801611111111111,2015/01/10
LSQ15hj,II,,152.90104166666666,-4.678694444444445,2015/01/24
LSQ15im,Ia,,141.464,16.290805555555558,2015/01/20
LSQ15jn,Ia,,219.82512499999999,-20.090805555555555,2015/02/12
LSQ15kp,II,,216.52166666666668,-23.702055555555553,2015/02/12
LSQ15lj,Ia,,155.79991666666666,7.913027777777778,2015/02/13
LSQ15lp,Ia,,198.85716666666667,-13.456888888888889,2015/02/13
LSQ15mc,II,,153.75604166666668,-17.25275,2015/02/15
LSQ15mj,II,MCG -02-40-01,233.21710416666667,-15.28176388888889,2015/02/16
LSQ15rw,IIb,,218.13054166666666,-13.65761111111111,2015/02/22
LSQ15st,Ia,,200.81939583333332,-28.831,2015/02/23
LSQ15uc,Ia,,190.48104166666667,-20.22233333333333,2015/02/23
LSQ15xp,II P,MCG -03-30-02,173.17816666666667,-16.73363518518519,2015/03/16
LSQ15y,Ia,,174.69416666666666,-11.054416666666667,2014/12/24
LSQ15z,Ia,,197.09366666666665,-8.732722222222222,2015/01/07
LSQ16ab,Ia,,166.00545833333334,-5.560388888888888,2015/12/29
LSQ16ar,Ia,,59.08925,-40.66744444444444,2016/01/09
LSQ16bh,II,,178.14383333333333,-8.769972222222224,2016/01/18
LSQ16bu,Ia,,200.88470833333335,-23.8945,2016/01/11
LSQ16oi,Ia,,150.12179166666667,9.243197222222221,2016/02/10
Lauren,Ia,,54.43546875,-28.731827777777777,2005/10/18
MARA,Ia,,154.39033750000002,-2.4861347222222223,2014/03/06
MASTEROTJ020844.29+481923.0,Ia,,32.184354166666665,48.323055555555555,2015/01/08
MASTEROTJ033640.80+355213.6,Ia,,54.17,35.870444444444445,2014/10/19
MASTEROTJ041227.87+342902.0,Ia,PGC 97035,63.11612500000001,34.48388888888889,2015/10/06
MASTEROTJ062509.46+283255.1,Ia,UGC 3462,96.28941666666667,28.548638888888892,2014/12/15
MASTEROTJ072940+141425,II,,112.41666666666667,14.240277777777777,2015/02/12
MASTEROTJ072940.10+141425.5,II,,112.41708333333332,14.240416666666667,2015/02/11
MASTEROTJ074610.09-712224.9,Ia,PGC 269232,116.54204166666668,-71.37358333333333,2015/04/26
MASTEROTJ081506.13+381123.3,Ia,PGC 2120251,123.77554166666667,38.18980555555555,2017/01/16
MASTEROTJ082752.77+704606.0,II,,126.96987499999999,70.76833333333333,2011/03/26
MASTEROTJ100540.87+134751.1,Ia,,151.42029166666669,13.797527777777777,2015/02/21
MASTEROTJ105145.85+552312.4,Ia,PGC 32587,162.94104166666668,55.38677777777778,2016/05/31
MASTEROTJ113930.78+251141.0,II,PGC 1728170,174.87825,25.194736111111112,2014/10/18
MASTEROTJ120451.50+265946.6,Ib,NGC 4080,181.21479166666666,26.99628888888889,2014/11/02
MASTEROTJ131320.36+692648.3,IIn?,,198.33483333333334,69.44675000000001,2011/05/14
MASTEROTJ133253.32+355733.3,Ia,,203.22216666666668,35.959250000000004,2013/02/11
MASTEROTJ133905.0-201718.3,Ia,,204.77083333333331,-20.28841666666667,2016/12/22
MASTEROTJ134201.21-023856.2,II?,,205.50504166666664,-2.6489444444444445,2012/04/21
MASTEROTJ135329.90-421622.5,IIn,,208.37458333333333,-42.27291666666667,2015/02/27
MASTEROTJ140216.0-533228.8,Ia,ESO 174-G5,210.56666666666666,-53.541333333333334,2019/01/21
MASTEROTJ140804.26-115949.7,Ia,PGC 959023,212.01775,-11.997138888888887,2014/03/30
MASTEROTJ160432.41+122840.7,Ia,PGC 1410207,241.13504166666667,12.477972222222222,2014/02/06
MASTEROTJ162412.26+091303.0,Ia,CGCG 080-023,246.0510833333333,9.2175,2014/08/13
MASTEROTJ164244.87+272054.3,Ia,,250.6869583333333,27.348416666666665,2016/05/03
MASTEROTJ165420.77-615258,II P,ESO 138-G6,253.58654166666662,-61.882777777777775,2016/01/06
MASTEROTJ210318.46-140351.7,II P,,315.82691666666665,-14.064361111111111,2014/11/06
MASTEROTJ211223.35+144645.1,Ia,galex,318.09729166666665,14.779194444444446,2016/06/23
MASTEROTJ221829.51-024708.5,Ia,,334.6229583333333,-2.7856944444444443,2015/09/05
MASTEROTJ233054.7-365727.8,Ia,PGC 630422,352.72791666666666,-36.95772222222222,2017/08/31
MASTEROTJ233054.70-365727.8,Ia,,352.72791666666666,-36.95772222222222,2017/09/12
MASTEROTJ233328.09-015847.0,II,MCG +00-60-06,353.36704166666664,-1.9797222222222224,2015/10/05
MLS100313:085517+164511,Ia,,133.82074999999998,16.753,2010/03/13
MLS100904:225125-015605,Ia,,342.85587499999997,-1.9348266666666667,2010/09/04
MLS101113:033911+225352,Ic,,54.794125,22.897777777777776,2010/11/13
MLS110923:040547+191222,Ia,,61.443774999999995,19.206063888888888,2011/09/23
MLS110927:020135+233303,Ia,,30.396316666666664,23.55080277777778,2011/09/27
MLS111018:035322+190349,Ia,,58.34370416666667,19.063683333333334,2011/10/18
MLS111022:081449+192315,Ia,,123.7039375,19.387394444444446,2011/10/22
MLS120429:134155-143539,Ia,,205.48054166666665,-14.594027777777779,2012/04/29
MLS121004:005748+061812,Ia,,14.448479166666665,6.303336666666667,2012/10/04
MLS121006:234856-023650,Ia,,357.2351875,-2.613831666666667,2012/10/06
MLS121104:021643+204009,Ic,,34.17791944444445,20.66917777777778,2012/11/04
MLS121112:074408+220011,Ia,,116.03414583333333,22.002922222222224,2012/11/12
MLS121112:083604+152852,Ia,,129.01777083333332,15.481,2012/11/12
MLS121115:080653+231239,Ia,,121.71989583333334,23.210816666666666,2012/11/15
MLS130215:093953+165516,Ia,CGCG 092-024,144.97129166666667,16.921211111111113,2013/02/07
MLS130302:110652+104026,Ia,,166.714875,10.673894444444443,2013/03/02
MLS130314:112941+103233,Ia,,172.41912499999998,10.542394444444444,2013/03/14
MLS130504:114458+092019,Ia,,176.24318749999998,9.338736111111112,2013/05/04
MLS130504:130010-033904,Ia,,195.0418125,-3.6510677777777776,2013/05/04
MLS131126:024306+163425,Ia,,40.77570416666667,16.573683333333335,2013/11/26
MLS131126:024708+163617,II P,,41.784704166666664,16.60478888888889,2013/11/26
MLS131211:095947+132212,Ia,,149.94597916666666,13.369894444444444,2013/12/11
MLS140102:120307-010132,Ia Pec,,180.77883333333335,-1.025481111111111,2014/01/02
MLS140121:071559+214845,II,,108.99579166666666,21.812486111111113,2014/01/21
MLS140209:104850+102820,Ia,,162.2081875,10.472091666666667,2014/02/09
MLS140308:101937+193321,Ia,,154.9032222222222,19.555677777777777,2014/03/08
MLS140310:111158+053913,Ia,,167.99002083333335,5.653639444444445,2014/03/10
MLS140923:021229+111718,Ia,,33.12140833333334,11.288380555555555,2014/09/23
MLS150209:081510+173959,Ia,,123.79204166666666,17.666285185185185,2015/02/09
MLS150210:102122+110418,Ia,,155.33985416666667,11.071616666666666,2015/02/10
MLS150612:112519+081418,SLSN,,171.33009375,8.23845472222222,2015/02/16
MLS160616:175555+434723,Ia,,268.9780416666667,43.78978888888889,2016/06/16
MLS160925:002311+265204,II,,5.7973791666666665,26.867880555555555,2016/09/25
MLS160925:224708-083931,II,,341.7811750000001,-8.658519722222223,2016/09/25
MLS161118:110534+194118,Ia,PGC 1602017,166.39091666666667,19.68851388888889,2016/10/23
MLS180614:170329+005231,Ia,,255.86988958333333,0.8752305555555556,2018/06/14
Maggie,Ia,,35.44368333333334,-3.3822722222222223,2005/10/10
McGuire,Ia,COMBO-17 29383,53.04175,-27.830552777777775,2004/09/16
Midge,Ia,[SRG2009] 04126,187.3875520833333,1.860186111111111,2006/01/02
Naima,Ia,[DAA2009] N,35.2404125,-3.5566597222222223,2006/08/18
Noa,Ia,[SRG2009] 20014,187.35689374999998,1.8490513888888889,2005/12/13
OGLE-2012-SN-005,Ia,,45.212041666666664,-70.51983333333334,2012/10/12
OGLE-2012-SN-006,Ibn,,53.39495833333333,-74.39447222222223,2012/10/16
OGLE-2012-SN-007,Ia,,45.306,-75.02113888888888,2012/10/16
OGLE-2012-SN-027,I,,23.796833333333336,-73.59352777777778,2012/11/04
OGLE-2012-SN-032,Ia,,80.53354166666666,-66.16311111111112,2012/11/13
OGLE-2012-SN-040,Ia,,91.75662499999999,-69.35475,2012/11/24
OGLE-2012-SN-044,Ia,,78.72286666666666,-60.14649166666666,2012/12/10
OGLE-2012-SN-046,Ia,,82.44995833333333,-59.499833333333335,2012/12/16
OGLE-2012-SN-048,IIn,,20.809291666666667,-72.33186111111111,2012/12/23
OGLE-2012-SN-049,Ia,,9.450375000000001,-70.74625,2012/12/24
OGLE-2012-SN-050,IIn,,88.14316666666667,-65.44991666666667,2012/12/28
OGLE-2012-SN-051,Ia,ESO 85-G38,76.02795833333333,-63.5825,2012/12/29
OGLE-2013-SN-001,Ia,,11.626829166666667,-65.13794444444446,2013/01/05
OGLE-2013-SN-002,II,,20.876827083333332,-64.66194861111111,2013/01/06
OGLE-2013-SN-004,Ia,,358.4687,-79.77196666666666,2012/12/26
OGLE-2013-SN-005,II,,15.404735416666666,-67.300525,2012/11/27
OGLE-2013-SN-009,Ia,,69.03420833333332,-66.16144444444446,2013/01/04
OGLE-2013-SN-011,II P,,71.7955,-64.04347222222222,2013/01/17
OGLE-2013-SN-012,IIn,,77.46825,-65.66348611111111,2013/01/22
OGLE-2013-SN-014,II,,58.28241666666666,-71.34627777777777,2013/02/15
OGLE-2013-SN-015,Ia,,30.5898125,-65.73570833333333,2013/02/15
OGLE-2013-SN-016,IIn,,78.46983333333334,-60.15747222222222,2013/02/28
OGLE-2013-SN-017,IIn,,66.84250000000002,-74.70261111111111,2013/03/02
OGLE-2013-SN-018,Ia,,69.80754166666668,-67.39344444444446,2013/03/08
OGLE-2013-SN-019,IIn,,36.891291666666675,-75.13777777777779,2013/03/09
OGLE-2013-SN-032,Ia,,4.8229375,-65.41186111111111,2013/07/07
OGLE-2013-SN-038,II,,354.8533333333333,-67.04859722222221,2013/07/17
OGLE-2013-SN-039,Ia,,5.6375625,-72.89495833333334,2013/07/17
OGLE-2013-SN-040,Ia,,13.455625,-63.823388888888886,2013/07/24
OGLE-2013-SN-041,Ia,,24.0749375,-69.57015277777778,2013/07/23
OGLE-2013-SN-043,Ia,,13.203416666666666,-66.16354166666667,2013/08/03
OGLE-2013-SN-044,Ia,,4.709625,-77.55905555555556,2013/08/07
OGLE-2013-SN-045,II,,355.1521666666667,-64.28961111111111,2013/08/11
OGLE-2013-SN-046,II,,16.873874999999998,-67.43433333333334,2013/08/10
OGLE-2013-SN-047,II,,355.1478333333334,-64.40630555555556,2013/08/11
OGLE-2013-SN-048,II,,24.292708333333334,-68.39683333333333,2013/08/15
OGLE-2013-SN-051,Ia,,8.081458333333334,-66.42897222222223,2013/08/16
OGLE-2013-SN-057,Ia,,9.260041666666666,-64.49720833333333,2013/08/22
OGLE-2013-SN-070,Ia,,11.310041666666667,-66.33072222222222,2013/09/10
